player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031382,,,,39.6,-7,,112,987,9,,,,,,,,
00-0030085,,,,,,,58,847,6,,,,,,,,
00-0024226,2666,19,14,80.8,32,,,,,,,,,,,,
00-0028067,,,,,,,41,388,3,,,,,,,,
00-0033118,,,,,644,3,32,239,1,,,,,,,,
00-0031547,,,,,,,57,670,1,,,,,,,,
00-0031609,,,,,,,21,244,2,,,,,,,,
00-0030874,,,,,181,,20,155,1,,,,,,,,
00-0032791,,,,,12,,13,203,2,,,,,,,,
00-0024268,,,,,,,12,107,1,,,,,,,,
00-0029878,,,,39.6,14,,1,10,,,,,,,,,
00-0025708,861,4,5,75.6,9,,,,,,,,,,,,
00-0031076,265,1,1,82,8,1,,,,,,,,,,,
00-0031209,,,,,30,,1,3,,,,,,,,,
00-0033413,,,,,,,3,27,,,,,,,,,
00-0033400,,,1,0,,,,,,,,,,,,,
