player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005106,3881,20,29,70.9,62,,,,,,,,,,,,
00-0004541,,,,,13,,86,1221,5,,,,,,,,
00-0019997,,,,,34,,49,549,4,,,,,,,,
00-0021929,,,,,,,33,294,2,,,,,,,,
00-0007254,,,,,-5,,30,264,,,,,,,,,
00-0020964,14,,,118.8,173,1,48,347,1,,,,,,,,
00-0020428,,,,,,,27,366,3,,,,,,,,
00-0020332,,,,,,,27,224,3,,,,,,,,
00-0023074,,,,39.6,582,6,10,77,1,,,,,,,,
00-0019644,,,,,,,26,218,1,,,,,,,,
00-0006305,,,,,255,,19,147,,,,,,,,,
00-0021252,,,,,105,2,2,3,,,,,,,,,
00-0022621,,,,,,,7,92,,,,,,,,,
00-0022397,,,,,,,5,19,,,,,,,,,
00-0023459,65,,1,39.8,7,,,,,,,,,,,,
00-0022857,4,,,83.3,-11,,,,,,,,,,,,
00-0023493,,,,,,,5,36,,,,,,,,,
00-0021153,,,,,,,4,27,,,,,,,,,
