player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027973,3398,19,17,83.5,169,4,1,18,1,,,,,,,,
00-0031301,,,,,1124,9,27,215,,,,,,,,,
00-0029632,79,1,,158.3,51,,56,790,5,,,,,,,,
00-0027873,,,,,,,62,460,5,,,,,,,,
00-0030456,,,,,680,5,43,349,2,,,,,,,,
00-0027942,,,,,2,,69,1041,6,,,,,,,,
00-0027057,,,,,21,,17,193,1,,,,,,,,
00-0031291,,,,,30,,5,91,,,,,,,,,
00-0026932,,,,,43,,3,27,,,,,,,,,
00-0028352,,,,,-1,,9,105,,,,,,,,,
00-0030780,,,,,,,10,86,,,,,,,,,
00-0027997,,,,,,,6,69,,,,,,,,,
00-0023460,74,,,66.6,1,,,,,,,,,,,,
00-0026699,,,,,,,5,21,,,,,,,,,
00-0030288,,,,,27,1,7,49,,,,,,,,,
