player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021547,,,,,,,69,821,12,,,,,,,,
00-0026182,,,,,14,,62,778,7,,,,,,,,
00-0022414,,,,,,,52,856,6,,,,,,,,
00-0022942,4286,31,18,93.8,102,,,,,,,,,,,,
00-0031277,,,,,582,3,36,271,1,,,,,,,,
00-0030279,,,,,,,77,783,4,,,,,,,,
00-0027003,,,,,223,,29,211,,,,,,,,,
00-0029275,,,,,,,19,226,,,,,,,,,
00-0023437,,,,,63,,5,44,,,,,,,,,
00-0027581,,,,,,,4,45,,,,,,,,,
00-0027864,,,,,330,3,9,69,,,,,,,,,
00-0026019,,,,,38,,5,34,,,,,,,,,
00-0028411,,,,,,,12,158,,,,,,,,,
00-0026957,,,,,,,1,4,,,,,,,,,
00-0027139,,,,,,,1,1,1,,,,,,,,
00-0024264,10,,,43.8,,,,,,,,,,,,,
