player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030564,,,,,,,78,954,4,,,,,,,,
00-0030108,,,,,,,50,442,2,,,,,,,,
00-0029682,2957,15,16,72.2,131,2,1,-6,,,,,,,,,
00-0031302,,,,,,,54,559,4,,,,,,,,
00-0031075,,,,,420,1,12,40,,,,,,,,,
00-0029615,,,,,1073,5,31,188,1,,,,,,,,
00-0033127,,,,,-3,,47,635,2,,,,,,,,
00-0033069,,,,,,,15,99,1,,,,,,,,
00-0032725,,,,,,,11,93,1,,,,,,,,
00-0029510,,,,,105,,13,94,,,,,,,,,
00-0031743,,,,,109,,3,29,,,,,,,,,
00-0031560,,,,,,,14,131,,,,,,,,,
00-0031600,,,,,,,10,69,,,,,,,,,
00-0031085,,,,,9,,1,6,,,,,,,,,
00-0031064,461,,,80.9,12,,,,,,,,,,,,
00-0032404,,,,,3,,3,18,,,,,,,,,
00-0032739,,,,,,,4,75,,,,,,,,,
