player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022738,,,,,,,66,786,8,,,,,,,,
00-0021179,15,1,,158.3,1262,11,47,389,,,,,,,,,
00-0021184,,,,,335,1,21,174,1,,,,,,,,
00-0021190,19,,,83.3,-3,,51,728,1,,,,,,,,
00-0020494,,,,,13,,61,808,3,,,,,,,,
00-0023460,2700,12,11,77.6,186,1,,,,,,,,,,,
00-0014655,,,,,78,2,17,117,1,,,,,,,,
00-0010668,,,,,,,22,256,1,,,,,,,,
00-0021176,,,,,,,15,141,,,,,,,,,
00-0019127,,,,,,,7,97,1,,,,,,,,
00-0016440,,,,,,,9,107,2,,,,,,,,
00-0003315,888,5,,106.4,1,,,,,,,,,,,,
00-0022097,,,,,,,2,14,,,,,,,,,
00-0023928,,,,,,,3,39,,,,,,,,,
00-0009443,,,,,,,1,5,,,,,,,,,
