player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027994,,,,,391,2,52,447,3,,,,,,,,
00-0019596,4109,33,9,97.4,57,,,,,,,,,,,,
00-0027681,,,,,13,,74,953,7,,,,,,,,
00-0027656,,,,,,,82,1124,12,,,,,,,,
00-0026035,,,,,,,27,200,1,,,,,,,,
00-0027150,,,,,94,,92,972,4,,,,,,,,
00-0029910,,,,,-2,,26,259,6,,,,,,,,
00-0029239,,,,,89,1,2,8,,,,,,,,,
00-0029104,,,,,412,5,1,7,,,,,,,,,
00-0027925,,,,,5,,6,43,,,,,,,,,
00-0027732,,,,,,,3,44,,,,,,,,,
00-0028011,,,,,340,2,4,20,,,,,,,,,
00-0031345,182,1,,101.2,9,,,,,,,,,,,,
00-0030540,,,,,,,3,38,,,,,,,,,
00-0028984,,,,,,,5,82,1,,,,,,,,
00-0031062,,,,,38,,5,23,,,,,,,,,
