player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0001361,3639,23,17,83.7,50,2,,,,,,,,,,,
00-0022127,,,,,,,66,757,6,,,,,,,,
00-0008561,,,,39.6,3,,71,839,6,,,,,,,,
00-0006043,,,,,-4,1,62,1136,7,,,,,,,,
00-0022840,,,,,993,5,35,218,,,,,,,,,
00-0023544,,,,,538,5,18,115,,,,,,,,,
00-0020403,,,,,92,,4,13,,,,,,,,,
00-0022405,,,,,8,,9,72,1,,,,,,,,
00-0022766,,,,,,,22,341,2,,,,,,,,
00-0023192,,,,,182,,3,16,,,,,,,,,
00-0002565,,,,,,,3,24,1,,,,,,,,
00-0022447,,,,,,,2,15,,,,,,,,,
00-0022045,,,,,4,,,,,,,,,,,,
00-0022388,,,,,,,1,5,,,,,,,,,
00-0021678,,,,,-2,,,,,,,,,,,,
