player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033045,,,,,642,3,51,313,2,,,,,,,,
00-0034829,,,,,,,29,244,2,,,,,,,,
00-0038621,,,,,41,,49,561,,,,,,,,,
00-0031547,,,,,,,33,394,,,,,,,,,
00-0033090,,,,,,,42,419,6,,,,,,,,
00-0036875,,,,,619,4,38,238,,,,,,,,,
00-0033857,,,,,,,29,260,1,,,,,,,,
00-0036972,2120,10,12,77,96,,,,,,,,,,,,
00-0038108,1272,6,9,68.8,83,1,,,,,,,,,,,
00-0036387,,,,,17,,7,138,,,,,,,,,
00-0033439,,,,,,,13,208,1,,,,,,,,
00-0038104,,,,,51,,13,91,,,,,,,,,
00-0033307,,,,,4,,37,406,4,,,,,,,,
00-0032200,,,,,9,,5,40,,,,,,,,,
00-0037286,,,,,65,1,3,58,,,,,,,,,
00-0038608,,,,,,,2,19,,,,,,,,,
