player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0028064,30,,,118.8,697,1,36,272,,,,,,,,,
00-0030565,3046,12,21,66.5,366,6,1,13,,,,,,,,,
00-0027531,,,,,833,3,2,10,,,,,,,,,
00-0027322,,,,,,,36,423,2,,,,,,,,
00-0027321,,,,,,,26,398,4,,,,,,,,
00-0028091,,,,39.6,11,,43,523,3,,,,,,,,
00-0028995,,,,,,,24,342,1,,,,,,,,
00-0022922,,,,,,,31,388,2,,,,,,,,
00-0030112,,,,,62,,11,69,,,,,,,,,
00-0024240,,,,,,,23,456,1,,,,,,,,
00-0028049,,,,,,,12,122,,,,,,,,,
00-0028050,,,,,,,8,143,,,,,,,,,
00-0028034,,,,,35,,2,8,,,,,,,,,
00-0023176,38,,,109.7,55,,2,6,,,,,,,,,
00-0029151,156,1,1,63.4,37,,,,,,,,,,,,
00-0028238,,,,,,,1,7,,,,,,,,,
00-0027080,,,,,61,,2,19,,,,,,,,,
00-0029006,,,,,-3,,,,,,,,,,,,
00-0030573,,,,,4,2,,,,,,,,,,,
