player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024313,,,,,,,63,768,3,,,,,,,,
00-0021931,,,,,30,,65,800,4,,,,,,,,
00-0022397,,,,,2,1,25,108,2,,,,,,,,
00-0021175,,,,,,,33,583,3,,,,,,,,
00-0019643,,,,,773,6,17,112,,,,,,,,,
00-0022787,2241,9,9,87.2,52,,,,,,,,,,,,
00-0022044,,,,,,,60,851,8,,,,,,,,
00-0020480,1684,15,12,84.8,51,1,,,,,,,,,,,
00-0006305,,,,,260,2,14,123,,,,,,,,,
00-0025460,,,,,-1,,15,149,,,,,,,,,
00-0024465,,,,,,,12,131,1,,,,,,,,
00-0021100,,,,,,,6,39,1,,,,,,,,
00-0024850,,,,,264,1,13,81,,,,,,,,,
00-0023630,,,,,,,4,55,2,,,,,,,,
00-0020391,,,,,24,,8,40,,,,,,,,,
00-0023549,,,,,,,1,15,,,,,,,,,
