player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0028083,,,,,362,1,53,402,1,,,,,,,,
00-0025631,,,,,63,,31,203,1,,,,,,,,
00-0027944,,,,,30,,79,1198,10,,,,,,,,
00-0026143,4719,32,14,99.1,141,1,,,,,,,,,,,
00-0022821,,,,,800,10,19,128,1,,,,,,,,
00-0023462,,,,,,,92,1351,7,,,,,,,,
00-0006101,,,,,,,93,930,8,,,,,,,,
00-0026224,,,,,4,,38,395,1,,,,,,,,
00-0027202,,,,,,,6,22,1,,,,,,,,
00-0028307,,,,,,,4,40,1,,,,,,,,
00-0026033,,,,,,,3,22,,,,,,,,,
00-0028406,,,,,,,1,7,,,,,,,,,
00-0027069,,,,,,,1,12,,,,,,,,,
00-0022864,,,,,-3,,,,,,,,,,,,
00-0027699,,,,,,,1,1,1,,,,,,,,
