player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0009163,,,,,20,,60,830,4,,,,,,,,
00-0007093,,,,,4,,40,564,1,,,,,,,,
00-0013097,,,,,14,,40,777,6,,,,,,,,
00-0015242,,,,39.6,205,,20,151,1,,,,,,,,
00-0017915,,,,39.6,868,2,28,172,,,,,,,,,
00-0003610,,,,,37,,19,154,,,,,,,,,
00-0003103,,,,,,,26,325,1,,,,,,,,
00-0016534,1897,7,13,64.3,135,3,,,,,,,,,,,
00-0007530,965,6,5,71.7,47,1,,,,,,,,,,,
00-0004079,,,,,,,16,196,1,,,,,,,,
00-0015053,,,,,,,11,164,1,,,,,,,,
00-0000969,,,,,,,4,65,1,,,,,,,,
00-0004060,,,,,32,,5,49,,,,,,,,,
00-0012832,,,,,180,,4,26,,,,,,,,,
00-0018333,187,,3,28.1,29,1,,,,,,,,,,,
00-0017662,,,,,,,6,61,,,,,,,,,
00-0012946,,,,,16,,2,23,,,,,,,,,
00-0004161,521,3,5,62.4,72,2,,,,,,,,,,,
00-0013173,,,,,1,,,,,,,,,,,,
00-0000811,,,,,4,,,,,,,,,,,,
