player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026170,,,,,,,65,815,5,,,,,,,,
00-0026898,3474,26,18,78.2,103,6,,,,,,,,,,,
00-0019642,,,,,,,45,612,8,,,,,,,,
00-0024240,,,,,27,,51,654,8,,,,,,,,
00-0026899,,,,,1054,6,30,211,,,,,,,,,
00-0020536,,,,,280,1,42,449,2,,,,,,,,
00-0028091,41,,,118.8,28,,29,314,1,,,,,,,,
00-0027712,,,,,134,,13,139,,,,,,,,,
00-0027739,,,,,44,1,2,9,,,,,,,,,
00-0027059,,,,,,,8,96,1,,,,,,,,
00-0026008,,,,,,,5,58,,,,,,,,,
00-0028291,,,,,,,3,27,1,,,,,,,,
00-0027321,,,,,,,2,35,,,,,,,,,
00-0028064,,,,,21,,1,7,,,,,,,,,
00-0024234,,,,,1,,,,,,,,,,,,
00-0002110,27,,,67.4,,,,,,,,,,,,,
00-0026500,,,,,,,1,1,,,,,,,,,
