player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019660,,,,,11,,51,656,4,,,,,,,,
00-0001477,44,1,,103.3,,,97,1189,6,,,,,,,,
00-0008568,27,,,118.8,329,1,16,125,,,,,,,,,
00-0013888,,,,,,,21,244,3,,,,,,,,
00-0020403,,,,,721,6,24,163,,,,,,,,,
00-0013262,,,,,2,,19,165,1,,,,,,,,
00-0019510,,,,,5,,14,100,,,,,,,,,
00-0011276,1944,13,9,77.5,11,,,,,,,,,,,,
00-0004004,,,,,,,20,193,3,,,,,,,,
00-0002876,1023,4,4,79.8,32,,,,,,,,,,,,
00-0019764,207,3,5,28.4,104,,,,,,,,,,,,
00-0014775,,,,,,,7,34,,,,,,,,,
00-0020513,,,,,,,9,127,3,,,,,,,,
00-0019464,,,,,,,14,121,2,,,,,,,,
00-0000911,,,,,,,5,51,,,,,,,,,
00-0021304,,,,,,,10,130,,,,,,,,,
00-0021306,,,,,101,1,3,18,,,,,,,,,
00-0010609,12,1,,156.3,20,,,,,,,,,,,,
00-0014384,59,,,85,8,,,,,,,,,,,,
