player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022126,,,,,,,61,682,3,,,,,,,,
00-0021508,,,,,13,,48,561,1,,,,,,,,
00-0023470,,,,,5,,43,571,4,,,,,,,,
00-0021209,,,,,182,1,11,79,,,,,,,,,
00-0021216,,,,,614,3,61,616,4,,,,,,,,
00-0022135,,,,,,,18,268,1,,,,,,,,
00-0011022,2507,16,9,85,55,1,,,,,,,,,,,
00-0020308,1158,5,8,55.2,125,3,,,,,,,,,,,
00-0019932,,,,,,,13,89,,,,,,,,,
00-0012478,,,,,2,,47,763,6,,,,,,,,
00-0021509,,,,,87,,12,68,,,,,,,,,
00-0023512,,,,,278,3,4,7,,,,,,,,,
00-0004229,238,,3,45.1,1,,,,,,,,,,,,
00-0009842,,,,,,,5,64,,,,,,,,,
00-0020464,,,,,,,5,87,,,,,,,,,
00-0023108,,,,,,,7,42,,,,,,,,,
00-0022733,,,,,74,,,,,,,,,,,,
