player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0001823,3546,24,8,88.8,183,2,,,,,,,,,,,
00-0020527,,,,39.6,1641,8,69,516,,,,,,,,,
00-0012637,,,,,,,44,578,4,,,,,,,,
00-0007744,14,,,118.8,15,,78,973,10,,,,,,,,
00-0020171,,,,,,,41,436,5,,,,,,,,
00-0021147,,,,,3,,25,485,3,,,,,,,,
00-0003400,,,,,,,26,290,2,,,,,,,,
00-0002743,,,,,72,1,1,11,,,,,,,,,
00-0019600,,,,,2,,12,226,1,,,,,,,,
00-0019587,,,,,,,6,28,,,,,,,,,
00-0013422,,,,,,,6,55,,,,,,,,,
00-0015242,,,,,61,,1,2,,,,,,,,,
00-0001545,81,1,,98.6,1,,,,,,,,,,,,
00-0020173,,,,,14,,1,5,,,,,,,,,
00-0022111,,,,,,,3,29,,,,,,,,,
00-0020735,,,,,,,1,7,,,,,,,,,
00-0010632,,,,,13,,,,,,,,,,,,
00-0002655,,,,,3,,,,,,,,,,,,
00-0001157,,,,39.6,,,,,,,,,,,,,
