player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023462,,,,,2,,85,1153,11,,,,,,,,
00-0006101,,,,,,,83,867,6,,,,,,,,
00-0022781,,,,,,,50,635,1,,,,,,,,
00-0025631,,,,,613,4,30,259,1,,,,,,,,
00-0026143,2916,22,14,80.9,49,1,,,,,,,,,,,
00-0001477,,,,,7,,16,181,1,,,,,,,,
00-0022821,,,,,871,10,5,35,,,,,,,,,
00-0024294,,,,,252,,19,186,1,,,,,,,,
00-0005231,,,,,,,11,111,,,,,,,,,
00-0024535,,,,,53,,6,50,2,,,,,,,,
00-0021227,,,,,,,12,115,2,,,,,,,,
00-0022143,,,,,10,,7,51,1,,,,,,,,
00-0019709,781,4,3,78.4,4,,,,,,,,,,,,
00-0015601,,,,,15,,5,34,,,,,,,,,
00-0021279,,,,,,,3,20,,,,,,,,,
