player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0002970,,,,,19,,43,313,,,,,,,,,
00-0000316,,,,,1013,6,41,375,,,,,,,,,
00-0010539,,,,,-5,,56,665,5,,,,,,,,
00-0009119,,,,,,,31,340,2,,,,,,,,
00-0008313,,,,,1,,60,822,2,,,,,,,,
00-0002876,2227,10,12,73.6,60,,1,-4,,,,,,,,,
00-0009443,,,,,,,15,151,2,,,,,,,,
00-0004673,,,,,3,,25,402,3,,,,,,,,
00-0005231,,,,,,,7,60,,,,,,,,,
00-0009007,506,2,5,48.4,,,,,,,,,,,,,
00-0018977,,,,,53,,1,5,,,,,,,,,
00-0019087,406,2,3,63.4,11,,,,,,,,,,,,
00-0005903,,,,,,,1,10,,,,,,,,,
00-0013785,,,,,27,,,,,,,,,,,,
