player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032602,,,,,365,1,80,589,2,,,,,,,,
00-0031260,28,,,118.8,5,,72,670,6,,,,,,,,
00-0035659,,,,,30,,87,1118,4,,,,,,,,
00-0036328,,,,,795,11,36,247,,,,,,,,,
00-0032741,,,,,258,4,4,12,,,,,,,,,
00-0034104,,,,,5,,32,477,1,,,,,,,,
00-0036142,,,,39.6,16,,27,197,,,,,,,,,
00-0034928,,,,,18,,27,265,1,,,,,,,,
00-0023436,1582,6,8,78.5,3,,,,,,,,,,,,
00-0028411,,,,,,,18,163,2,,,,,,,,
00-0036340,,,,,22,,1,3,,,,,,,,,
00-0034577,610,4,1,99.3,26,1,,,,,,,,,,,
00-0033528,,,,,,,1,6,,,,,,,,,
00-0034510,,,,,,,2,37,,,,,,,,,
00-0033112,,,,,,,1,10,,,,,,,,,
00-0029615,,,,,,,2,6,,,,,,,,,
00-0034169,,,,,,,1,2,,,,,,,,,
00-0031800,137,1,,102.3,22,,,,,,,,,,,,
