player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026158,3986,27,12,91,70,2,,,,,,,,,,,
00-0026373,,,,,1266,8,44,263,,,,,,,,,
00-0020337,,,,,,,79,1065,6,,,,,,,,
00-0024313,,,,,,,48,527,4,,,,,,,,
00-0027996,,,,,,,49,767,11,,,,,,,,
00-0029264,,,,,366,2,2,13,,,,,,,,,
00-0028497,,,,,,,24,267,3,,,,,,,,
00-0029892,,,,,,,19,182,1,,,,,,,,
00-0030400,,,,,,,24,255,,,,,,,,,
00-0025460,,,,,16,,9,131,,,,,,,,,
00-0031066,,,,,292,4,8,114,,,,,,,,,
00-0030992,,,,,,,10,121,1,,,,,,,,
00-0031025,,,,,,,7,102,1,,,,,,,,
00-0027714,,,,,,,16,125,,,,,,,,,
00-0031332,,,,,12,,3,27,,,,,,,,,
00-0028118,,,,,-3,,,,,,,,,,,,
