player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036555,,,,,1195,10,43,171,1,,,,,,,,
00-0039356,,,,,,,33,342,1,,,,,,,,
00-0039342,,,,,24,,49,497,4,,,,,,,,
00-0039150,2403,15,9,82.2,249,6,,,,,,,,,,,
00-0033589,,,,,,,32,351,3,,,,,,,,
00-0039491,19,,,118.8,,,32,478,2,,,,,,,,
00-0035243,,,,,205,2,24,148,1,,,,,,,,
00-0030035,,,,,,,48,615,5,,,,,,,,
00-0037005,,,,,,,23,234,2,,,,,,,,
00-0027973,989,7,6,82,34,,,,,,,,,,,,
00-0034208,,,,,51,,1,-2,,,,,,,,,
00-0037487,,,,,7,,4,20,,,,,,,,,
00-0035976,,,,,,,3,37,,,,,,,,,
00-0036825,,,,,,,1,12,,,,,,,,,
00-0034365,,,,,,,3,7,,,,,,,,,
00-0039344,,,,,22,,3,23,,,,,,,,,
00-0037429,,,,,80,,,,,,,,,,,,
00-0028872,,,,39.6,,,,,,,,,,,,,
00-0037745,,,,,11,,1,8,,,,,,,,,
