player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0001361,3969,19,21,75.9,101,,,,,,,,,,,,
00-0017218,,,,,120,,29,262,1,,,,,,,,
00-0008313,,,,,,,40,698,6,,,,,,,,
00-0000232,,,,,887,8,14,125,1,,,,,,,,
00-0003142,,,,,,,32,370,2,,,,,,,,
00-0006043,,,,,,,68,1135,4,,,,,,,,
00-0002068,,,,39.6,,,36,471,1,,,,,,,,
00-0005091,,,,,227,1,12,98,1,,,,,,,,
00-0002713,,,,,26,,19,104,,,,,,,,,
00-0001783,,,,,,,18,266,,,,,,,,,
00-0014918,,,,,,,19,276,2,,,,,,,,
00-0014211,,,,,,,7,66,,,,,,,,,
00-0005348,,,,,12,,2,16,,,,,,,,,
00-0014733,,,,,23,,2,31,,,,,,,,,
00-0004871,,,,,10,,4,50,,,,,,,,,
00-0008566,,,,,13,,,,,,,,,,,,
00-0005600,,,,,-2,,,,,,,,,,,,
00-0000849,,,,,,,1,1,1,,,,,,,,
