player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034301,,,,,558,6,47,452,2,,,,,,,,
00-0035140,,,,,46,,59,693,2,,,,,,,,
00-0033873,4839,37,13,98.5,381,2,,,,,,,,,,,
00-0033040,,,,,96,,111,1239,9,,,,,,,,
00-0034297,,,,,,,42,568,5,,,,,,,,
00-0030506,,,,,3,1,92,1125,9,,,,,,,,
00-0032775,,,,,,,25,264,3,,,,,,,,
00-0032062,,,,,10,,9,87,,,,,,,,,
00-0036360,,,,,517,4,19,129,2,,,,,,,,
00-0031595,,,,,26,1,3,31,,,,,,,,,
00-0035715,,,,,256,2,8,105,,,,,,,,,
00-0031376,,,,,62,,13,107,1,,,,,,,,
00-0036637,,,,,,,7,36,1,,,,,,,,
00-0033481,,,,,,,2,24,,,,,,,,,
00-0026197,82,,,80.7,,,,,,,,,,,,,
00-0035547,,,,,,,5,47,2,,,,,,,,
00-0029164,,,,,,,1,-2,,,,,,,,,
00-0035889,16,,,118.8,,,,,,,,,,,,,
