player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019559,3352,17,16,82.6,111,,,,,,,,,,,,
00-0022811,,,,,25,,82,961,6,,,,,,,,
00-0018958,,,,,14,,91,1098,6,,,,,,,,
00-0021213,,,,,,,31,300,4,,,,,,,,
00-0024332,,,,,650,4,25,270,,,,,,,,,
00-0024318,,,,,103,,9,61,,,,,,,,,
00-0020474,,,,,370,6,7,21,,,,,,,,,
00-0020381,,,,,,,23,345,1,,,,,,,,
00-0022003,,,,,11,,9,50,,,,,,,,,
00-0023615,,,,,374,5,7,43,,,,,,,,,
00-0004673,,,,,28,,16,112,,,,,,,,,
00-0022817,,,,,,,6,44,,,,,,,,,
00-0022954,,,,39.6,,,,,,,,,,,,,
00-0020315,,,,,43,,5,29,,,,,,,,,
00-0007546,,,,,,,2,9,,,,,,,,,
00-0024264,,,,39.6,10,,,,,,,,,,,,
00-0021379,,,,39.6,,,,,,,,,,,,,
