player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022217,15,1,,158.3,131,,46,468,1,,,,,,,,
00-0019721,,,,,5,,57,651,3,,,,,,,,
00-0008442,2750,10,15,72.8,82,1,,,,,,,,,,,
00-0021314,,,,,1214,6,42,288,,,,,,,,,
00-0017644,,,,,,,46,386,1,,,,,,,,
00-0022135,,,,,,,23,307,2,,,,,,,,
00-0023442,,,,,,,37,455,,,,,,,,,
00-0022006,,,,,192,3,2,15,,,,,,,,,
00-0021993,,,,,8,,9,156,,,,,,,,,
00-0013694,,,,,12,,13,111,,,,,,,,,
00-0009323,,,,,,,7,47,,,,,,,,,
00-0022582,,,,,,,6,45,1,,,,,,,,
00-0022746,,,,,,,8,40,1,,,,,,,,
00-0024279,475,2,4,62.5,79,1,,,,,,,,,,,
00-0023547,,,,,99,1,3,19,,,,,,,,,
00-0022026,146,,1,72.9,,,,,,,,,,,,,
00-0023981,,,,,,,4,33,,,,,,,,,
00-0010072,16,1,,158.3,,,,,,,,,,,,,
