player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033106,4688,32,12,101.1,108,2,,,,,,,,,,,
00-0030431,,,,,157,1,86,1219,6,,,,,,,,
00-0031236,,,,,68,1,80,1204,5,,,,,,,,
00-0033895,,,,,16,,33,320,3,,,,,,,,
00-0032241,,,,,1251,17,59,580,4,,,,,,,,
00-0033110,,,,,,,24,292,2,,,,,,,,
00-0033943,,,,,8,,29,402,5,,,,,,,,
00-0031806,,,,,212,,5,52,1,,,,,,,,
00-0029854,,,,,403,2,5,41,1,,,,,,,,
00-0033908,,,,,25,,40,566,6,,,,,,,,
00-0028872,19,,,63.5,3,,,,,,,,,,,,
00-0034808,,,,,74,,2,27,,,,,,,,,
00-0034854,,,,,,,2,17,,,,,,,,,
00-0032245,23,,,89.6,-9,,,,,,,,,,,,
00-0033760,,,,,19,,,,,,,,,,,,
00-0033246,,,,,,,1,5,,,,,,,,,
00-0027440,,,,,,,1,12,,,,,,,,,
