player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0015218,,,,,,,116,1636,6,,,,,,,,
00-0010668,,,,,,,78,891,5,,,,,,,,
00-0002110,3060,14,8,83.5,186,1,,,,,,,,,,,
00-0008723,,,,,,,19,221,4,,,,,,,,
00-0015698,,,,,917,13,21,108,,,,,,,,,
00-0001661,,,,,,,32,346,1,,,,,,,,
00-0000765,,,,,,,16,202,,,,,,,,,
00-0014775,,,,,2,,12,87,,,,,,,,,
00-0016098,,,,,732,6,10,83,,,,,,,,,
00-0000721,,,,,82,,14,137,,,,,,,,,
00-0005180,656,2,2,83.5,20,,,,,,,,,,,,
00-0007795,,,,,55,,1,8,,,,,,,,,
00-0017611,,,,,9,,,,,,,,,,,,
00-0010240,,,,,37,,,,,,,,,,,,
00-0000754,,,,,6,,,,,,,,,,,,
00-0017637,,,,,,,1,-3,,,,,,,,,
