player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005106,3472,22,22,81,43,1,,,,,,,,,,,
00-0022811,,,,,8,,71,858,5,,,,,,,,
00-0018958,,,,,9,,70,850,7,,,,,,,,
00-0024332,,,,,448,6,47,355,2,,,,,,,,
00-0019641,,,,,1312,13,36,207,2,,,,,,,,
00-0026170,,,,,,,48,535,3,,,,,,,,
00-0024318,18,,,81.3,113,,12,71,,,,,,,,,
00-0025622,,,,,1,,32,359,3,,,,,,,,
00-0021213,,,,,,,21,194,,,,,,,,,
00-0013694,,,,,65,,1,4,,,,,,,,,
00-0019644,,,,,,,6,47,,,,,,,,,
00-0020820,,,,,8,,2,5,,,,,,,,,
00-0024264,26,,1,34.2,-3,,,,,,,,,,,,
00-0025544,,,,,,,1,26,,,,,,,,,
