player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031577,,,,,514,1,45,353,2,,,,,,,,
00-0028497,,,,,,,75,944,5,,,,,,,,
00-0029892,,,,,3,,41,321,4,,,,,,,,
00-0029614,,,,,18,,20,353,1,,,,,,,,
00-0028702,,,,,,,13,151,1,,,,,,,,
00-0031558,,,,,,,32,268,1,,,,,,,,
00-0030992,,,,,,,33,412,4,,,,,,,,
00-0026158,2791,14,12,83.1,23,3,,,,,,,,,,,
00-0026373,,,,,641,2,31,153,,,,,,,,,
00-0030400,,,,,,,14,112,,,,,,,,,
00-0030691,,,,,,,31,363,,,,,,,,,
00-0031598,,,,,,,18,153,,,,,,,,,
00-0031375,,,,,231,,4,21,,,,,,,,,
00-0028012,1336,5,6,67.9,15,1,,,,,,,,,,,
00-0020337,,,,,,,46,670,3,,,,,,,,
00-0032098,,,,,,,6,64,,,,,,,,,
00-0028249,,,,,2,,9,88,,,,,,,,,
00-0027659,739,2,4,66.7,36,,,,,,,,,,,,
00-0031610,,,,,,,2,18,,,,,,,,,
00-0031066,,,,,47,1,5,29,,,,,,,,,
00-0031025,,,,,17,1,5,35,,,,,,,,,
00-0022787,540,3,4,76,10,,,,,,,,,,,,
00-0024417,-3,,,79.2,7,,,,,,,,,,,,
00-0031768,,,,,5,,1,2,,,,,,,,,
