player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032257,,,,,379,,61,534,2,,,,,,,,
00-0026281,,,,,,,79,1043,9,,,,,,,,
00-0030656,,,,,706,4,19,182,1,,,,,,,,
00-0029269,,,,,12,,68,966,5,,,,,,,,
00-0027077,,,,,,,46,523,2,,,,,,,,
00-0031228,,,,,,,28,241,,,,,,,,,
00-0031409,1500,7,5,79.4,230,,,,,,,,,,,,
00-0028202,,,,,273,1,27,176,,,,,,,,,
00-0027918,,,,,,,27,276,,,,,,,,,
00-0027825,,,,,,,6,61,,,,,,,,,
00-0021206,2109,12,4,93.3,98,1,,,,,,,,,,,
00-0025410,,,,,,,5,53,,,,,,,,,
00-0027356,,,,,,,7,81,1,,,,,,,,
00-0032068,,,,,,,4,15,,,,,,,,,
00-0028957,547,1,3,66.2,33,,,,,,,,,,,,
00-0031972,,,,,,,14,117,,,,,,,,,
00-0031968,,,,,,,1,7,,,,,,,,,
00-0028825,,,,,-1,,1,42,,,,,,,,,
00-0031459,,,,,-8,,,,,,,,,,,,
