player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0013499,,,,,,,52,536,1,,,,,,,,
00-0009960,,,,,695,5,28,223,,,,,,,,,
00-0005363,3145,18,14,76.4,462,1,,,,,,,,,,,
00-0013232,,,,,-7,,31,393,3,,,,,,,,
00-0015091,,,,,602,6,2,32,,,,,,,,,
00-0011770,,,,,1,,65,994,7,,,,,,,,
00-0013728,,,,,,,37,496,4,,,,,,,,
00-0017860,,,,,13,,30,367,,,,,,,,,
00-0005822,,,,,,,19,156,2,,,,,,,,
00-0003266,,,,,,,9,124,2,,,,,,,,
00-0008190,,,,,,,4,34,,,,,,,,,
00-0016331,,,,,152,,3,37,1,,,,,,,,
00-0010092,,,,,,,6,66,,,,,,,,,
00-0006155,,,,,35,,,,,,,,,,,,
00-0008612,298,2,,119.5,61,,,,,,,,,,,,
00-0007387,,,,,-2,,1,-6,,,,,,,,,
00-0016838,9,,,104.2,-1,,,,,,,,,,,,
