player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027874,,,,,,,90,1083,5,,,,,,,,
00-0032972,,,,,612,4,31,265,1,,,,,,,,
00-0027685,,,,,4,,79,1032,5,,,,,,,,
00-0026739,,,,,,,21,232,1,,,,,,,,
00-0032156,3401,18,10,84.6,57,,,,,,,,,,,,
00-0031697,,,,,,,16,209,2,,,,,,,,
00-0030670,,,,,,,11,145,2,,,,,,,,
00-0028142,,,,,,,22,237,1,,,,,,,,
00-0026373,,,,,291,1,20,85,,,,,,,,,
00-0031102,,,,,129,,2,75,1,,,,,,,,
00-0032956,,,,,33,1,5,44,,,,,,,,,
00-0029854,,,,,437,4,16,128,1,,,,,,,,
00-0031344,,,,,,,8,76,,,,,,,,,
00-0031609,,,,,,,16,160,,,,,,,,,
00-0032227,,,,,,,9,141,,,,,,,,,
00-0030705,,,,,26,1,,,,,,,,,,,
00-0033108,497,2,1,79.2,25,,,,,,,,,,,,
00-0029822,,,,,6,,,,,,,,,,,,
00-0032523,,,,,,,1,13,,,,,,,,,
00-0032943,16,,,118.8,,,,,,,,,,,,,
