player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029000,,,,39.6,,,65,672,3,,,,,,,,
00-0033077,3885,22,8,96.9,305,6,,,,,,,,,,,
00-0031544,,,,,20,,75,1005,7,,,,,,,,
00-0033045,,,,,1434,6,77,567,3,,,,,,,,
00-0034764,,,,,,,33,507,2,,,,,,,,
00-0030821,,,,,,,20,295,2,,,,,,,,
00-0031900,,,,,127,1,9,60,,,,,,,,,
00-0033658,,,,,,,27,307,3,,,,,,,,
00-0032141,,,,,,,26,242,1,,,,,,,,
00-0034383,,,,,,,12,116,,,,,,,,,
00-0030525,,,,,55,,8,140,2,,,,,,,,
00-0033054,,,,,,,3,45,,,,,,,,,
00-0033591,,,,,,,5,54,,,,,,,,,
00-0029492,,,,,,,2,13,,,,,,,,,
00-0033928,,,,,12,,,,,,,,,,,,
00-0030542,,,,,,,2,18,,,,,,,,,
00-0033049,,,,,16,,,,,,,,,,,,
00-0030196,,,,,3,,,,,,,,,,,,
