player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036040,,,,,,,42,508,7,,,,,,,,
00-0033357,240,2,,146.3,575,7,9,77,2,,,,,,,,
00-0033906,,,,,897,2,57,490,2,,,,,,,,
00-0037239,,,,,,,72,1042,4,,,,,,,,
00-0027973,2871,18,9,95.2,54,,,,,,,,,,,,
00-0036422,,,,,,,18,207,1,,,,,,,,
00-0036383,,,,,313,2,25,193,,,,,,,,,
00-0037545,,,,,57,1,28,488,2,,,,,,,,
00-0027966,,,,,233,1,16,68,,,,,,,,,
00-0036219,,,,,,,16,158,1,,,,,,,,
00-0031382,,,,,,,25,272,1,,,,,,,,
00-0034765,,,,,,,19,278,1,,,,,,,,
00-0036727,,,,,9,,3,9,,,,,,,,,
00-0032187,,,,,24,,4,47,,,,,,,,,
00-0032450,,,,,38,,1,7,,,,,,,,,
00-0031503,858,4,5,79.5,16,,,,,,,,,,,,
00-0034317,,,,,,,2,18,,,,,,,,,
00-0032765,,,,,,,16,171,3,,,,,,,,
00-0035215,,,,,,,2,13,,,,,,,,,
