player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031428,,,,,-1,,102,1250,6,,,,,,,,
00-0034353,,,,,12,,49,485,2,,,,,,,,
00-0036309,,,,,20,,61,631,4,,,,,,,,
00-0027696,,,,,,,50,456,8,,,,,,,,
00-0030578,,,,,232,1,21,132,,,,,,,,,
00-0035685,,,,,1070,8,54,438,2,,,,,,,,
00-0036290,,,,,-3,,28,243,2,,,,,,,,
00-0033869,2055,16,8,93.5,195,1,,,,,,,,,,,
00-0034426,,,,,2,,6,48,1,,,,,,,,
00-0029567,1852,10,8,80.8,1,1,,,,,,,,,,,
00-0030155,,,,,,,7,45,,,,,,,,,
00-0034597,,,,,,,8,67,1,,,,,,,,
00-0036208,,,,,34,1,,,,,,,,,,,
00-0033556,,,,,74,,6,41,,,,,,,,,
00-0035590,,,,,,,4,39,,,,,,,,,
00-0030558,,,,,11,,,,,,,,,,,,
00-0029528,,,,,,,1,4,,,,,,,,,
00-0031763,,,,,,,1,8,,,,,,,,,
