player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021429,4130,26,20,86.6,10,,,,,,,,,,,,
00-0020397,,,,,47,,93,1440,8,,,,,,,,
00-0020438,,,,,14,,112,1143,12,,,,,,,,
00-0019808,,,,,763,7,52,373,,,,,,,,,
00-0009119,,,,,,,20,211,,,,,,,,,
00-0019997,,,,,5,,19,149,1,,,,,,,,
00-0020407,,,,,497,3,13,110,1,,,,,,,,
00-0023806,,,,,183,,4,19,,,,,,,,,
00-0024607,,,,,,,12,122,,,,,,,,,
00-0022141,,,,,25,,6,32,1,,,,,,,,
00-0023518,,,,,,,21,343,2,,,,,,,,
00-0024174,,,,,2,,15,136,1,,,,,,,,
00-0024698,,,,,64,1,2,15,,,,,,,,,
00-0023655,,,,,,,1,5,,,,,,,,,
00-0023623,,,,,9,,1,7,,,,,,,,,
