player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005883,,,,,1165,12,36,255,2,,,,,,,,
00-0011024,3387,22,15,84,440,3,,,,,,,,,,,
00-0019976,,,,,,,33,478,2,,,,,,,,
00-0010500,,,,,,,79,1012,5,,,,,,,,
00-0018343,13,,,70.8,,,40,346,2,,,,,,,,
00-0020381,,,,,18,,19,301,2,,,,,,,,
00-0004694,,,,,-4,,41,460,4,,,,,,,,
00-0019576,,,,,71,,7,57,1,,,,,,,,
00-0019659,,,,,,,13,173,,,,,,,,,
00-0021031,,,,,18,1,16,167,3,,,,,,,,
00-0007579,,,,,242,,10,91,,,,,,,,,
00-0003344,,,,,,,10,70,,,,,,,,,
00-0007308,17,,,118.8,5,,,,,,,,,,,,
00-0012261,24,,,72.1,-3,,,,,,,,,,,,
00-0020476,,,,,,,1,17,1,,,,,,,,
00-0020485,,,,,,,1,14,,,,,,,,,
