player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0009311,4208,21,22,79.9,156,2,,,,,,,,,,,
00-0019281,,,,,,,98,1086,6,,,,,,,,
00-0022909,,,,,2,,82,1310,7,,,,,,,,
00-0002565,,,,,,,21,308,4,,,,,,,,
00-0022782,,,,,689,6,61,520,2,,,,,,,,
00-0013080,,,,,,,12,100,,,,,,,,,
00-0021750,,,,,158,1,18,132,,,,,,,,,
00-0001627,,,,,,,14,164,,,,,,,,,
00-0019794,,,,,94,,5,26,,,,,,,,,
00-0002159,,,,,1,,8,98,1,,,,,,,,
00-0024289,,,,,14,,2,20,,,,,,,,,
00-0014450,,,,,,,8,36,,,,,,,,,
00-0024044,,,,,3,,4,41,,,,,,,,,
00-0023452,,,,,,,8,99,1,,,,,,,,
00-0021525,,,,,,,7,71,,,,,,,,,
00-0022724,,,,,,,3,25,,,,,,,,,
00-0020692,,,,,4,,2,10,,,,,,,,,
00-0021206,,,,,,,2,15,,,,,,,,,
00-0021209,,,,,2,,,,,,,,,,,,
