player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032764,,,,,1921,16,19,193,2,,,,,,,,
00-0034796,4172,41,4,119.6,915,4,,,,,,,,,,,
00-0034753,,,,,5,,55,673,11,,,,,,,,
00-0039064,,,,,56,,74,1059,4,,,,,,,,
00-0036550,,,,,,,45,756,9,,,,,,,,
00-0037838,,,,,,,42,477,6,,,,,,,,
00-0034975,,,,,228,1,42,383,3,,,,,,,,
00-0031549,,,,,,,14,231,2,,,,,,,,
00-0036630,,,,,,,11,193,1,,,,,,,,
00-0038046,,,,,2,,9,131,1,,,,,,,,
00-0033376,,,,,,,3,22,1,,,,,,,,
00-0026300,17,,,81.3,1,,,,,,,,,,,,
00-0039796,,,,,31,,,,,,,,,,,,
00-0039792,,,,,,,1,21,1,,,,,,,,
00-0038454,,,,,30,,1,28,,,,,,,,,
00-0034353,,,,,,,1,16,,,,,,,,,
