player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031236,,,,,21,,90,1037,6,,,,,,,,
00-0032128,,,,,3,,22,323,2,,,,,,,,
00-0036554,,,,,,,33,446,1,,,,,,,,
00-0030288,,,,39.6,427,3,25,186,,,,,,,,,
00-0032187,,,,,228,,32,225,1,,,,,,,,
00-0036898,2664,16,10,88.8,44,,,,,,,,,,,,
00-0034364,,,,,3,,24,214,,,,,,,,,
00-0033439,,,,,,,23,171,,,,,,,,,
00-0034838,,,,,169,,10,77,,,,,,,,,
00-0036556,,,,,,,20,178,3,,,,,,,,
00-0032398,,,,,,,21,227,2,,,,,,,,
00-0026035,,,,39.6,,,24,248,3,,,,,,,,
00-0028118,966,5,5,76.7,151,3,,,,,,,,,,,
00-0032208,,,,,,,7,110,,,,,,,,,
00-0033421,,,,,,,5,47,1,,,,,,,,
00-0035101,,,,,,,1,17,,,,,,,,,
00-0036069,,,,,13,,2,9,,,,,,,,,
00-0034278,,,,,7,,,,,,,,,,,,
