player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033282,,,,,187,1,64,656,4,,,,,,,,
00-0035659,,,,,29,,77,1191,5,,,,,,,,
00-0036328,,,,,546,3,46,353,2,,,,,,,,
00-0031260,,,,,,,39,323,1,,,,,,,,
00-0037746,,,,,797,2,9,60,1,,,,,,,,
00-0034104,,,,,,,8,89,,,,,,,,,
00-0037741,,,,,-7,,35,523,7,,,,,,,,
00-0036628,,,,,,,14,108,1,,,,,,,,
00-0031800,1859,12,6,89.6,96,1,,,,,,,,,,,
00-0032950,1755,11,9,80.2,86,1,,,,,,,,,,,
00-0032602,,,,,95,,27,173,,,,,,,,,
00-0036671,,,,,,,6,37,1,,,,,,,,
00-0036626,,,,,15,,5,143,2,,,,,,,,
00-0032975,,,,,152,,7,40,,,,,,,,,
00-0037168,,,,,26,,5,64,,,,,,,,,
00-0037078,,,,,,,2,23,,,,,,,,,
00-0036755,,,,,78,,,,,,,,,,,,
00-0034578,,,,,8,,,,,,,,,,,,
00-0037077,169,1,1,83,35,1,,,,,,,,,,,
