player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026173,,,,,30,,47,589,5,,,,,,,,
00-0021236,,,,,,,34,332,1,,,,,,,,
00-0022736,,,,,1424,4,50,314,,,,,,,,,
00-0026035,,,,,-2,,43,326,1,,,,,,,,
00-0025633,,,,,152,,18,96,,,,,,,,,
00-0023752,,,,,,,21,273,3,,,,,,,,
00-0026268,,,,,,,25,253,,,,,,,,,
00-0019599,1469,5,6,70.7,22,,,,,,,,,,,,
00-0023074,,,,,26,,3,25,,,,,,,,,
00-0023679,,,,,,,8,94,,,,,,,,,
00-0022164,899,3,6,61.2,76,,,,,,,,,,,,
00-0022796,,,,,8,,6,16,,,,,,,,,
00-0022421,,,,,,,6,99,,,,,,,,,
00-0027131,558,3,9,49.3,6,,,,,,,,,,,,
00-0025462,,,,,,,13,167,1,,,,,,,,
00-0027140,,,,,50,,1,19,,,,,,,,,
00-0025597,,,,,,,1,5,,,,,,,,,
00-0021940,36,1,,158.3,,,,,,,,,,,,,
