player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027944,,,,,,,136,1871,8,,,,,,,,
00-0026143,4591,21,16,89,63,,,,,,,,,,,,
00-0031285,,,,,1056,11,73,578,3,,,,,,,,
00-0026267,,,,,,,59,657,1,,,,,,,,
00-0023462,,,,,,,43,506,1,,,,,,,,
00-0032058,,,,,392,1,2,14,,,,,,,,,
00-0029848,,,,,,,17,159,2,,,,,,,,
00-0028581,,,,,,,13,110,2,,,,,,,,
00-0031682,,,,,95,1,9,73,,,,,,,,,
00-0031570,,,,,,,21,194,,,,,,,,,
00-0030443,,,,,,,7,44,,,,,,,,,
00-0027695,,,,,,,3,58,1,,,,,,,,
00-0024535,,,,,4,,1,11,,,,,,,,,
00-0030569,11,,1,10.7,-4,,,,,,,,,,,,
