player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032134,,,,,,,43,439,3,,,,,,,,
00-0033897,,,,,1168,8,43,296,1,,,,,,,,
00-0033009,,,,39.6,3,,76,1028,7,,,,,,,,
00-0033460,,,,,9,,21,210,7,,,,,,,,
00-0030456,,,,,211,3,35,218,,,,,,,,,
00-0032543,,,,,22,,20,167,,,,,,,,,
00-0027973,2566,21,11,89.6,99,,,,,,,,,,,,
00-0032795,,,,,,,13,160,1,,,,,,,,
00-0027942,,,,,,,46,694,6,,,,,,,,
00-0032436,1003,6,2,82.2,130,2,,,,,,,,,,,
00-0034679,,,,,34,,5,41,,,,,,,,,
00-0031788,,,,,,,3,17,1,,,,,,,,
00-0032214,,,,,,,4,36,,,,,,,,,
00-0034686,,,,,,,4,35,,,,,,,,,
00-0030549,,,,,,,15,179,1,,,,,,,,
00-0034532,,,,,,,2,37,,,,,,,,,
00-0033859,,,,,,,1,12,,,,,,,,,
00-0032807,,,,,6,,,,,,,,,,,,
