player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0015698,,,,,1172,10,31,290,1,,,,,,,,
00-0011727,,,,,25,,60,765,3,,,,,,,,
00-0000865,2469,13,14,68.5,199,2,,,,,,,,,,,
00-0014450,,,,,3,,12,73,,,,,,,,,
00-0015048,,,,,,,32,379,2,,,,,,,,
00-0011568,,,,,,,40,434,3,,,,,,,,
00-0000871,,,,,127,2,15,109,,,,,,,,,
00-0003700,,,,,12,,34,430,3,,,,,,,,
00-0019231,,,,,31,,17,175,1,,,,,,,,
00-0013422,,,,,,,10,78,1,,,,,,,,
00-0015507,,,,,,,7,48,,,,,,,,,
00-0008046,,,,,49,,8,90,,,,,,,,,
00-0002787,498,1,3,66.6,117,1,,,,,,,,,,,
00-0012370,,,,,,,3,50,,,,,,,,,
00-0007798,,,,,,,2,14,,,,,,,,,
