player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023459,4428,40,7,104.2,369,4,,,,,,,,,,,
00-0031381,,,,,,,75,997,12,,,,,,,,
00-0026176,,,,,,,97,1257,14,,,,,,,,
00-0030432,,,,,583,7,22,107,1,,,,,,,,
00-0031384,,,,,,,30,271,2,,,,,,,,
00-0028002,,,,,33,,60,610,4,,,,,,,,
00-0032200,,,,,457,3,44,348,,,,,,,,,
00-0031612,,,,,150,2,9,46,1,,,,,,,,
00-0027061,,,,,,,30,377,1,,,,,,,,
00-0031001,,,,,38,1,11,93,1,,,,,,,,
00-0027791,,,,,145,,19,134,2,,,,,,,,
00-0032626,,,,,,,12,202,2,,,,,,,,
00-0030485,,,,,360,,4,28,,,,,,,,,
00-0031589,17,,1,0,-2,,,,,,,,,,,,
00-0030758,,,,,,,4,35,,,,,,,,,
00-0032423,,,,,,,3,24,1,,,,,,,,
00-0032636,,,,,32,,,,,,,,,,,,
