player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019703,,,,,,,44,705,6,,,,,,,,
00-0021337,,,,39.6,1,,55,717,4,,,,,,,,
00-0025425,,,,,,,44,444,3,,,,,,,,
00-0022093,,,,,1009,4,23,188,,,,,,,,,
00-0022011,,,,,27,,26,165,1,,,,,,,,
00-0020462,,,,,549,3,28,247,,,,,,,,,
00-0021206,1151,10,11,69.1,149,,,,,,,,,,,,
00-0003739,1332,5,5,78.5,46,3,,,,,,,,,,,
00-0019863,,,,,302,1,11,70,,,,,,,,,
00-0004673,,,,,12,,6,98,2,,,,,,,,
00-0025486,,,,,3,,6,48,,,,,,,,,
00-0025388,373,2,4,55.9,4,,,,,,,,,,,,
00-0023897,,,,,,,8,102,1,,,,,,,,
00-0023504,38,,,74,,,,,,,,,,,,,
00-0024542,,,,,,,1,19,,,,,,,,,
00-0025562,,,,,,,1,1,,,,,,,,,
00-0019714,,,,,-4,,,,,,,,,,,,
