player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019703,,,,,-8,,76,942,5,,,,,,,,
00-0003292,3759,20,13,76.4,38,1,,,,,,,,,,,
00-0011754,,,,,,,60,1005,8,,,,,,,,
00-0003663,,,,,208,1,13,111,,,,,,,,,
00-0020462,,,,,1025,9,70,563,2,,,,,,,,
00-0022102,,,,,5,,37,554,3,,,,,,,,
00-0022704,,,,,,,24,303,3,,,,,,,,
00-0017611,,,,,51,,14,183,,,,,,,,,
00-0019919,,,,,,,13,164,,,,,,,,,
00-0022484,,,,,,,6,37,,,,,,,,,
00-0022093,,,,,28,,1,9,,,,,,,,,
00-0020405,124,1,2,47.6,19,,,,,,,,,,,,
00-0021337,,,,,,,2,12,,,,,,,,,
00-0019714,,,,,2,,,,,,,,,,,,
