player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032135,,,,,,,39,338,3,,,,,,,,
00-0027793,,,,,9,,106,1284,12,,,,,,,,
00-0022924,3819,29,13,95.4,14,1,,,,,,,,,,,
00-0031782,,,,,6,,48,594,3,,,,,,,,
00-0030496,,,,39.6,1268,7,75,616,2,,,,,,,,
00-0030290,,,,,,,17,234,2,,,,,,,,
00-0026957,,,,,,,7,80,,,,,,,,,
00-0032166,,,,,14,,21,435,2,,,,,,,,
00-0024242,,,,,343,4,18,118,2,,,,,,,,
00-0031035,,,,,,,11,118,2,,,,,,,,
00-0026983,,,,,60,1,6,114,2,,,,,,,,
00-0030524,558,4,2,86.3,-4,,,,,,,,,,,,
00-0029275,,,,,,,18,304,1,,,,,,,,
00-0031332,,,,,58,,3,33,,,,,,,,,
00-0030460,,,,,,,4,51,1,,,,,,,,
00-0032365,,,,,-12,,6,53,1,,,,,,,,
00-0031502,,,,,-3,,,,,,,,,,,,
00-0030741,,,,,,,2,5,,,,,,,,,
