player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023564,,,,,604,2,86,710,7,,,,,,,,
00-0020531,5535,46,14,110.9,86,1,,,,,,,,,,,
00-0027696,,,,,,,99,1310,11,,,,,,,,
00-0024813,,,,,562,5,50,425,1,,,,,,,,
00-0022929,,,,,9,,32,503,2,,,,,,,,
00-0025414,,,,,26,,41,658,6,,,,,,,,
00-0023310,,,,,,,52,627,8,,,,,,,,
00-0024466,,,,,,,82,1164,8,,,,,,,,
00-0026072,,,,,4,2,11,50,2,,,,,,,,
00-0027966,,,,,478,5,11,46,,,,,,,,,
00-0027531,,,,,374,1,,,,,,,,,,,
00-0024301,,,,,,,5,16,,,,,,,,,
00-0021304,,,,,,,3,20,1,,,,,,,,
00-0026544,29,,,90.8,-3,,,,,,,,,,,,
00-0026377,,,,,,,2,31,,,,,,,,,
00-0028522,,,,,,,1,4,,,,,,,,,
