player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022803,3762,24,17,75.7,80,1,,,,,,,,,,,
00-0019642,,,,,,,76,1214,7,,,,,,,,
00-0000745,,,,39.6,1860,9,54,530,2,,,,,,,,
00-0021148,,,,,,,65,891,7,,,,,,,,
00-0016550,,,,,,,60,684,7,,,,,,,,
00-0023545,,,,,99,7,,,,,,,,,,,
00-0021174,,,,,46,,10,184,,,,,,,,,
00-0022770,,,,,123,,2,13,,,,,,,,,
00-0005229,,,,,,,13,98,,,,,,,,,
00-0003136,,,,,59,,,,,,,,,,,,
00-0022054,,,,,,,8,91,,,,,,,,,
00-0021923,,,,,4,,,,,,,,,,,,
00-0021927,,,,,,,5,52,1,,,,,,,,
00-0022219,,,,,,,1,6,,,,,,,,,
00-0021636,,,,,,,1,3,,,,,,,,,
00-0019816,,,,,-3,,,,,,,,,,,,
