player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0012478,,,,,33,,69,1052,10,,,,,,,,
00-0022127,42,,,118.8,,,81,952,4,,,,,,,,
00-0023544,,,,,885,7,52,417,2,,,,,,,,
00-0022766,,,,39.6,11,,39,550,4,,,,,,,,
00-0022909,,,,,13,,36,430,2,,,,,,,,
00-0021678,3448,26,14,91.2,41,,,,,,,,,,,,
00-0026201,,,,,,,20,283,4,,,,,,,,
00-0026262,,,,,472,2,21,185,,,,,,,,,
00-0023921,,,,,,,13,278,3,,,,,,,,
00-0023179,,,,,,,8,32,,,,,,,,,
00-0026162,,,,,266,3,2,10,,,,,,,,,
00-0025582,,,,,3,,2,7,1,,,,,,,,
00-0008442,427,2,5,50.5,-1,,,,,,,,,,,,
00-0022026,71,1,1,63.6,,,,,,,,,,,,,
00-0025490,,,,,,,2,24,,,,,,,,,
