player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039893,,,,,48,,87,1282,10,,,,,,,,
00-0038555,,,,,766,7,7,54,,,,,,,,,
00-0036973,,,,,558,2,39,254,,,,,,,,,
00-0038935,,,,,,,40,411,2,,,,,,,,
00-0038606,,,,,,,32,390,3,,,,,,,,
00-0035628,,,,,143,,12,96,,,,,,,,,
00-0036331,,,,,3,,11,79,,,,,,,,,
00-0036887,,,,,,,12,67,,,,,,,,,
00-0036972,1672,8,8,80.5,92,1,,,,,,,,,,,
00-0036971,2045,11,7,85.2,119,3,,,,,,,,,,,
00-0033881,,,,,,,47,365,1,,,,,,,,
00-0036196,,,,,,,20,239,2,,,,,,,,
00-0034775,,,,,,,27,379,1,,,,,,,,
00-0033943,,,,,,,13,194,1,,,,,,,,
00-0036332,,,,,,,3,14,,,,,,,,,
00-0036497,,,,,,,3,41,,,,,,,,,
