player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0002099,,,,39.6,-3,,60,833,7,,,,,,,,
00-0023500,,,,,1036,6,43,373,2,,,,,,,,
00-0022156,,,,,,,45,546,3,,,,,,,,
00-0024221,,,,,11,,31,358,2,,,,,,,,
00-0021164,,,,,234,1,16,133,1,,,,,,,,
00-0024315,,,,,50,,17,202,,,,,,,,,
00-0024389,,,,,-13,,10,155,1,,,,,,,,
00-0021296,1678,8,11,73.6,145,,,,,,,,,,,,
00-0025463,,,,,5,,31,319,2,,,,,,,,
00-0026314,,,,,,,20,319,3,,,,,,,,
00-0020679,2046,14,8,88.7,115,2,,,,,,,,,,,
00-0022064,,,,,18,,24,318,,,,,,,,,
00-0014071,,,,,1,1,1,4,,,,,,,,,
00-0024687,,,,,,,5,97,,,,,,,,,
00-0023679,,,,,,,2,34,,,,,,,,,
00-0022817,,,,,,,3,15,,,,,,,,,
00-0023384,,,,,,,3,25,,,,,,,,,
