player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026314,,,,,17,,44,698,2,,,,,,,,
00-0026986,,,,,,,55,741,6,,,,,,,,
00-0024221,,,,,,,56,914,7,,,,,,,,
00-0021216,,,,,340,4,16,150,1,,,,,,,,
00-0024389,,,,,18,,29,331,,,,,,,,,
00-0025396,,,,,11,,12,163,1,,,,,,,,
00-0027772,,,,,237,2,5,11,,,,,,,,,
00-0023436,2370,14,10,82.1,60,,,,,,,,,,,,
00-0023500,,,,,853,3,46,452,2,,,,,,,,
00-0024687,,,,,,,9,98,,,,,,,,,
00-0020508,,,,,,,4,20,,,,,,,,,
00-0027780,,,,,,,5,27,,,,,,,,,
00-0025561,1176,5,4,77.8,121,1,,,,,,,,,,,
00-0020608,67,,1,23.6,,,,,,,,,,,,,
00-0027608,,,,,,,1,8,,,,,,,,,
