player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021429,3970,26,20,82.4,50,,,,,,,,,,,,
00-0023439,,,,,1111,7,28,178,1,,,,,,,,
00-0027873,,,,,,,52,471,4,,,,,,,,
00-0027687,,,,,,,52,600,3,,,,,,,,
00-0026941,,,,,299,1,11,60,,,,,,,,,
00-0020397,,,,39.6,,,67,831,4,,,,,,,,
00-0012478,,,,,,,72,983,9,,,,,,,,
00-0025439,,,,,61,,20,137,1,,,,,,,,
00-0026237,,,,,-2,,25,345,,,,,,,,,
00-0009119,,,,,,,10,42,,,,,,,,,
00-0026186,,,,,2,,20,277,3,,,,,,,,
00-0026932,,,,,1,,1,11,,,,,,,,,
00-0026716,,,,,,,2,16,,,,,,,,,
00-0024270,,,,,,,1,1,1,,,,,,,,
00-0027069,,,,,,,3,30,,,,,,,,,
00-0026723,,,,,,,1,6,,,,,,,,,
00-0025592,18,,,91.7,,,,,,,,,,,,,
