player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022924,5129,34,16,96.5,98,3,1,-1,,,,,,,,,
00-0033857,,,,,13,,111,1426,7,,,,,,,,
00-0033562,,,,,21,,36,253,1,,,,,,,,
00-0027793,,,,39.6,,,104,1297,15,,,,,,,,
00-0030470,,,,,,,50,610,4,,,,,,,,
00-0032135,,,,,,,30,423,2,,,,,,,,
00-0033553,,,,,973,12,55,497,1,,,,,,,,
00-0034676,,,,,,,16,217,1,,,,,,,,
00-0034331,,,,,256,,26,199,3,,,,,,,,
00-0028011,,,,,80,1,3,18,,,,,,,,,
00-0031035,,,,,,,6,86,,,,,,,,,
00-0033949,43,,1,24,11,,,,,,,,,,,,
00-0030741,,,,,4,,4,38,,,,,,,,,
00-0030521,,,,,,,3,21,,,,,,,,,
00-0026983,,,,,-7,,1,9,,,,,,,,,
00-0031782,,,,,-4,,12,79,,,,,,,,,
00-0030648,,,,,,,1,2,1,,,,,,,,
00-0031136,2,1,,118.8,,,,,,,,,,,,,
