player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035140,,,,,31,,41,560,4,,,,,,,,
00-0032775,,,,,,,45,466,3,,,,,,,,
00-0033873,4740,38,6,108.2,308,2,,,,,,,,,,,
00-0030506,4,,,56.3,,,105,1416,11,,,,,,,,
00-0033040,,,,,123,2,87,1276,15,,,,,,,,
00-0036360,,,,,803,4,36,297,1,,,,,,,,
00-0034301,,,,,169,1,18,116,,,,,,,,,
00-0030496,,,,,328,2,16,138,,,,,,,,,
00-0031325,,,1,0,3,,37,421,2,,,,,,,,
00-0034192,,,,,,,6,63,,,,,,,,,
00-0034297,,,,,,,13,160,1,,,,,,,,
00-0034319,,,,,,,7,36,,,,,,,,,
00-0035148,,,,,97,1,7,65,1,,,,,,,,
00-0028074,,,,,8,,1,5,1,,,,,,,,
00-0034772,,,,,,,2,20,,,,,,,,,
00-0026197,248,2,,108.2,-2,1,,,,,,,,,,,
00-0030584,,,,,,,1,2,1,,,,,,,,
00-0033481,,,,,,,1,11,,,,,,,,,
00-0035889,13,,,118.8,,,,,,,,,,,,,
