player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032972,,,,,593,2,40,268,1,,,,,,,,
00-0033881,,,,,-3,,46,408,3,,,,,,,,
00-0027981,,,,,,,26,257,1,,,,,,,,
00-0033932,,,,,,,37,521,,,,,,,,,
00-0035535,,,,,-13,,26,339,2,,,,,,,,
00-0034844,,,,,593,2,41,263,2,,,,,,,,
00-0035710,2428,10,7,84.8,298,2,1,16,,,,,,,,,
00-0032813,,,,,99,1,9,30,1,,,,,,,,
00-0033460,,,,,16,,11,224,1,,,,,,,,
00-0036913,19,,,56.3,6,,39,420,,,,,,,,,
00-0036254,,,,,,,11,105,,,,,,,,,
00-0032385,,,,,-9,,36,366,1,,,,,,,,
00-0030520,790,4,10,49.7,33,1,,,,,,,,,,,
00-0033367,,,,,6,,4,51,,,,,,,,,
00-0035359,,,,,,,2,17,,,,,,,,,
00-0036197,210,1,3,38.9,65,,,,,,,,,,,,
00-0034860,16,,,118.8,,,10,87,1,,,,,,,,
00-0036569,,,,,4,,1,6,,,,,,,,,
00-0034988,,,,,,,3,33,,,,,,,,,
00-0035602,,,,,-3,,,,,,,,,,,,
00-0036386,,,,,,,1,2,1,,,,,,,,
00-0032943,,,,39.6,,,,,,,,,,,,,
