player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008749,,,,,,,45,426,2,,,,,,,,
00-0022921,,,,,14,,58,780,8,,,,,,,,
00-0015165,21,1,,158.3,937,9,15,105,,,,,,,,,
00-0022156,,,,,-6,,49,537,1,,,,,,,,
00-0021206,2511,11,10,74.1,112,2,1,-5,,,,,,,,,
00-0000552,,,,,122,3,19,171,1,,,,,,,,
00-0022084,,,,,3,,56,623,1,,,,,,,,
00-0021098,,,,,89,,18,191,,,,,,,,,
00-0019516,,,,,283,1,4,16,1,,,,,,,,
00-0017847,,,,,6,,18,197,,,,,,,,,
00-0022384,,,,,76,,2,16,,,,,,,,,
00-0020021,,,,,,,5,70,,,,,,,,,
00-0009266,502,1,4,57.7,30,,,,,,,,,,,,
00-0022385,,,,,,,5,51,,,,,,,,,
00-0021048,,,,,2,,,,,,,,,,,,
00-0022827,168,1,4,25.8,,,,,,,,,,,,,
