player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024204,27,1,,158.3,1062,2,46,371,2,,,,,,,,
00-0022910,,,,,,,44,612,7,,,,,,,,
00-0012478,,,,,54,1,55,829,5,,,,,,,,
00-0021166,,,,,,,27,291,1,,,,,,,,
00-0025399,,,,,450,2,28,179,,,,,,,,,
00-0027088,,,,,,,18,157,1,,,,,,,,
00-0023682,1422,9,10,69.7,141,1,,,,,,,,,,,
00-0025479,1169,6,7,73.8,106,,,,,,,,,,,,
00-0025864,,,,,,,5,39,,,,,,,,,
00-0023490,,,,,4,,3,18,,,,,,,,,
00-0026272,,,,,,,9,64,,,,,,,,,
00-0020804,,,,,34,,7,55,,,,,,,,,
00-0026364,,,,,,,2,10,,,,,,,,,
00-0026196,146,,2,43.2,-3,,,,,,,,,,,,
00-0025609,,,,,,,9,103,,,,,,,,,
00-0011626,25,1,,158.3,,,,,,,,,,,,,
00-0026181,,,,,,,1,9,,,,,,,,,
00-0024261,,,,,,,1,11,,,,,,,,,
00-0022296,,,,,-3,,,,,,,,,,,,
00-0021189,,,,,,,1,25,1,,,,,,,,
