player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033357,928,4,2,98.8,457,8,8,98,1,,,,,,,,
00-0033906,,,,,932,16,83,756,5,,,,,,,,
00-0027061,,,,,,,37,504,7,,,,,,,,
00-0030513,,,,,656,4,23,176,1,,,,,,,,
00-0027685,,,,,12,,61,726,5,,,,,,,,
00-0034765,,,,,3,,34,448,4,,,,,,,,
00-0020531,2942,24,6,106.4,-2,2,,,,,,,,,,,
00-0036422,,,,,,,15,171,1,,,,,,,,
00-0035215,,,,,51,,20,186,1,,,,,,,,
00-0030216,,,,,,,8,46,1,,,,,,,,
00-0032765,,,,,1,,40,438,,,,,,,,,
00-0036219,,,,,,,21,213,,,,,,,,,
00-0031595,,,,,18,,4,28,,,,,,,,,
00-0036040,,,,,,,4,39,,,,,,,,,
00-0032200,,,,,101,,3,27,,,,,,,,,
00-0031503,75,,,83.5,-6,,,,,,,,,,,,
00-0032450,,,,,15,,,,,,,,,,,,
00-0030670,,,,,,,2,11,,,,,,,,,
