player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022165,,,,,,,47,435,4,,,,,,,,
00-0029613,,,,,1454,11,49,472,1,,,,,,,,
00-0026993,4065,27,17,81.6,139,,,,,,,,,,,,
00-0027702,28,,,118.8,,,63,996,9,,,,,,,,
00-0023496,,,,,,,72,1384,8,,,,,,,,
00-0024559,,,,,51,,14,100,,,,,,,,,
00-0027156,,,,,1,,28,425,2,,,,,,,,
00-0027844,,,,,,,12,83,1,,,,,,,,
00-0028042,,,,,,,16,165,1,,,,,,,,
00-0027325,,,,,151,2,1,2,,,,,,,,,
00-0027687,,,,,,,23,244,1,,,,,,,,
00-0027654,,,,,16,,4,26,,,,,,,,,
00-0027780,,,,,,,3,18,1,,,,,,,,
00-0028905,,,,,,,1,24,,,,,,,,,
00-0028646,,,,,7,,,,,,,,,,,,
00-0023578,51,,,80.1,,,,,,,,,,,,,
00-0026953,,,,,,,1,14,,,,,,,,,
